87,182,687.00,13.00,42.00,35.00,1,-1,-1,-1
87,181,774.00,153.00,44.00,55.00,1,-1,-1,-1
87,180,268.20,358.31,47.59,39.33,1,-1,-1,-1
88,185,318.00,711.00,47.00,54.00,1,-1,-1,-1
88,184,715.00,399.00,35.00,43.00,1,-1,-1,-1
88,183,296.37,656.63,52.26,52.68,1,-1,-1,-1
89,185,327.56,949.59,40.89,38.77,1,-1,-1,-1
90,187,821.00,6.00,45.00,38.00,1,-1,-1,-1
90,186,258.00,68.00,54.00,60.00,1,-1,-1,-1
91,192,728.00,299.00,44.00,42.00,1,-1,-1,-1
91,191,566.00,131.00,61.00,70.00,1,-1,-1,-1
91,190,680.00,163.00,37.00,62.00,1,-1,-1,-1
91,189,787.00,225.00,96.00,94.00,1,-1,-1,-1
91,188,838.00,345.00,52.00,38.00,1,-1,-1,-1
91,186,287.07,317.13,48.85,58.70,1,-1,-1,-1
92,196,779.00,634.00,50.00,42.00,1,-1,-1,-1
92,195,579.00,425.00,67.00,76.00,1,-1,-1,-1
92,194,690.00,483.00,50.00,58.00,1,-1,-1,-1
92,193,858.00,663.00,37.00,45.00,1,-1,-1,-1
92,188,803.19,555.86,99.61,72.23,1,-1,-1,-1
92,186,296.52,543.89,53.78,61.71,1,-1,-1,-1
93,200,816.00,935.00,70.00,59.00,1,-1,-1,-1
93,199,465.00,19.00,49.00,65.00,1,-1,-1,-1
93,198,699.00,828.00,52.00,63.00,1,-1,-1,-1
93,197,595.00,761.00,66.00,87.00,1,-1,-1,-1
94,204,476.00,187.00,56.00,78.00,1,-1,-1,-1
94,203,646.00,206.00,82.00,98.00,1,-1,-1,-1
94,202,578.00,294.00,76.00,78.00,1,-1,-1,-1
94,201,478.00,329.00,52.00,56.00,1,-1,-1,-1
95,205,765.00,209.00,46.00,42.00,1,-1,-1,-1
95,204,488.22,420.68,64.56,88.58,1,-1,-1,-1
95,203,654.86,474.46,86.28,109.03,1,-1,-1,-1
95,202,587.11,552.60,88.77,103.75,1,-1,-1,-1
95,201,493.23,556.89,52.54,60.18,1,-1,-1,-1
96,210,772.00,427.00,41.00,42.00,1,-1,-1,-1
96,209,342.00,346.00,51.00,51.00,1,-1,-1,-1
96,208,501.00,603.00,52.00,84.00,1,-1,-1,-1
96,207,668.00,685.00,82.00,92.00,1,-1,-1,-1
96,206,502.00,729.00,44.00,70.00,1,-1,-1,-1
96,202,598.64,760.57,85.42,109.40,1,-1,-1,-1
97,212,795.00,703.00,47.00,42.00,1,-1,-1,-1
97,211,666.00,234.00,99.00,106.00,1,-1,-1,-1
97,209,353.73,564.31,63.55,60.33,1,-1,-1,-1
97,208,513.08,839.84,48.83,78.28,1,-1,-1,-1
97,207,681.11,933.41,69.77,62.14,1,-1,-1,-1
98,212,800.01,957.96,45.97,41.03,1,-1,-1,-1
98,211,678.75,506.42,96.49,109.11,1,-1,-1,-1
98,209,372.18,779.52,65.46,58.99,1,-1,-1,-1
99,213,449.00,0.00,63.00,74.00,1,-1,-1,-1
