65,112,709,789,73,99,1,-1,-1,-1
65,114,688,42,36,38,1,-1,-1,-1
66,115,697,286,48,54,1,-1,-1,-1
66,116,660,192,40,43,1,-1,-1,-1
66,117,358,129,40,41,1,-1,-1,-1
66,118,359,420,42,42,1,-1,-1,-1
67,119,786,52,98,86,1,-1,-1,-1
67,115,692,531,36,42,1,-1,-1,-1
67,120,732,598,36,34,1,-1,-1,-1
67,117,376,418,40,37,1,-1,-1,-1
67,121,399,680,45,43,1,-1,-1,-1
68,122,809,405,95,85,1,-1,-1,-1
68,123,420,913,53,57,1,-1,-1,-1
68,124,711,859,28,37,1,-1,-1,-1
69,122,814,684,114,84,1,-1,-1,-1
69,125,932,0,92,83,1,-1,-1,-1
69,126,294,42,61,62,1,-1,-1,-1
70,125,940,257,84,129,1,-1,-1,-1
70,127,310,246,57,65,1,-1,-1,-1
71,128,316,443,78,67,1,-1,-1,-1
71,125,929,558,94,113,1,-1,-1,-1
72,125,937,833,87,112,1,-1,-1,-1
72,129,346,640,70,64,1,-1,-1,-1
72,130,672,2,104,106,1,-1,-1,-1
73,131,368,828,61,55,1,-1,-1,-1
73,130,696,257,104,98,1,-1,-1,-1
73,132,304,0,36,34,1,-1,-1,-1
74,130,713,548,112,94,1,-1,-1,-1
74,133,316,187,46,58,1,-1,-1,-1
74,134,552,164,73,84,1,-1,-1,-1
75,130,729,888,100,101,1,-1,-1,-1
75,133,336,465,51,69,1,-1,-1,-1
75,135,568,520,87,96,1,-1,-1,-1
75,136,960,163,41,43,1,-1,-1,-1
75,137,943,191,61,74,1,-1,-1,-1
76,138,602,862,77,84,1,-1,-1,-1
76,133,372,752,46,82,1,-1,-1,-1
76,139,983,639,41,62,1,-1,-1,-1
76,140,989,593,35,46,1,-1,-1,-1
76,141,493,133,53,63,1,-1,-1,-1
76,142,781,235,38,40,1,-1,-1,-1
77,143,525,462,38,59,1,-1,-1,-1
77,144,805,613,41,46,1,-1,-1,-1
78,143,526,718,36,50,1,-1,-1,-1
78,144,799,900,37,47,1,-1,-1,-1
81,145,262,316,38,59,1,-1,-1,-1
81,146,291,158,57,55,1,-1,-1,-1
81,147,569,56,34,38,1,-1,-1,-1
82,148,275,517,47,44,1,-1,-1,-1
82,149,295,360,53,43,1,-1,-1,-1
82,150,585,307,30,33,1,-1,-1,-1
82,151,809,225,48,50,1,-1,-1,-1
83,152,286,694,56,64,1,-1,-1,-1
83,153,308,554,62,55,1,-1,-1,-1
83,154,584,537,36,47,1,-1,-1,-1
83,151,816,495,46,66,1,-1,-1,-1
83,155,930,115,60,102,1,-1,-1,-1
83,156,612,218,35,40,1,-1,-1,-1
84,157,295,882,70,65,1,-1,-1,-1
84,158,316,745,72,67,1,-1,-1,-1
84,159,584,777,46,37,1,-1,-1,-1
84,151,815,768,66,72,1,-1,-1,-1
84,155,941,430,54,86,1,-1,-1,-1
84,160,617,468,42,39,1,-1,-1,-1
85,161,937,788,68,95,1,-1,-1,-1
86,162,250,79,46,41,1,-1,-1,-1
86,163,275,118,40,42,1,-1,-1,-1
87,162,266,360,52,36,1,-1,-1,-1
87,164,774,153,44,55,1,-1,-1,-1
87,165,687,13,42,35,1,-1,-1,-1
87,163,291,406,47,45,1,-1,-1,-1
88,163,297,656,51,54,1,-1,-1,-1
88,166,715,399,35,43,1,-1,-1,-1
88,167,318,711,47,54,1,-1,-1,-1
89,167,326,951,44,36,1,-1,-1,-1
90,168,258,68,54,60,1,-1,-1,-1
90,169,821,6,45,38,1,-1,-1,-1
91,170,288,316,47,61,1,-1,-1,-1
91,171,838,345,52,38,1,-1,-1,-1
91,172,787,225,96,94,1,-1,-1,-1
91,173,680,163,37,62,1,-1,-1,-1
91,174,566,131,61,70,1,-1,-1,-1
91,175,728,299,44,42,1,-1,-1,-1
92,176,294,543,57,61,1,-1,-1,-1
92,177,858,663,37,45,1,-1,-1,-1
92,172,803,556,100,72,1,-1,-1,-1
92,178,690,483,50,58,1,-1,-1,-1
92,174,579,425,67,76,1,-1,-1,-1
92,179,779,634,50,42,1,-1,-1,-1
93,174,595,761,66,87,1,-1,-1,-1
93,180,699,828,52,63,1,-1,-1,-1
93,181,465,19,49,65,1,-1,-1,-1
93,177,816,935,70,59,1,-1,-1,-1
94,182,478,329,52,56,1,-1,-1,-1
94,183,578,294,76,78,1,-1,-1,-1
94,184,646,206,82,98,1,-1,-1,-1
94,185,476,187,56,78,1,-1,-1,-1
95,186,494,556,51,62,1,-1,-1,-1
95,183,590,549,83,111,1,-1,-1,-1
95,184,656,473,84,112,1,-1,-1,-1
95,185,488,421,65,88,1,-1,-1,-1
95,187,765,209,46,42,1,-1,-1,-1
96,185,502,729,44,70,1,-1,-1,-1
96,183,603,754,76,115,1,-1,-1,-1
96,184,668,685,82,92,1,-1,-1,-1
96,188,501,603,52,84,1,-1,-1,-1
96,189,342,346,51,51,1,-1,-1,-1
96,190,772,427,41,42,1,-1,-1,-1
97,184,678,936,76,57,1,-1,-1,-1
97,188,513,840,49,78,1,-1,-1,-1
97,191,353,565,65,59,1,-1,-1,-1
97,192,666,234,99,106,1,-1,-1,-1
97,190,795,703,47,42,1,-1,-1,-1
98,193,372,781,66,55,1,-1,-1,-1
98,192,680,505,94,112,1,-1,-1,-1
98,190,800,958,46,41,1,-1,-1,-1
99,194,449,0,63,74,1,-1,-1,-1
